match_api_id,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
2030167,2,0.10256410256410256,0.06086956521739131,0.05128205128205128,0.06493506493506493,1.7777777777777777,1.3333333333333333,3,0,1,3,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.2222222222222222,0.4444444444444444,0.3333333333333333,-1
2030162,2,0.1452991452991453,0.09565217391304348,0.14102564102564102,0.09090909090909091,2.0,1.4444444444444444,3,1,3,1,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.3333333333333333,-17
2030166,0,0.05128205128205128,0.05217391304347826,0.19230769230769232,0.11688311688311688,0.6666666666666666,0.6666666666666666,1,3,1,0,1,1,1,0,3,1,0,0,0,0,0,0,0,0,-1.0,-0.3333333333333333,0.0,0.0,2
2030164,1,0.05128205128205128,0.11304347826086956,0.16666666666666666,0.09090909090909091,0.5555555555555556,1.7777777777777777,1,1,1,3,1,1,1,3,3,3,0,0,0,0,1,0,0,0,-0.7777777777777778,0.6666666666666666,-1.2222222222222223,-0.6666666666666666,12
2030169,2,0.08547008547008547,0.08695652173913043,0.15384615384615385,0.14285714285714285,0.8888888888888888,1.0,0,3,0,1,1,0,3,1,1,3,0,0,0,0,0,0,0,0,-0.2222222222222222,-0.1111111111111111,-0.1111111111111111,-0.2222222222222222,-11
2030178,1,0.11965811965811966,0.12173913043478261,0.14102564102564102,0.06493506493506493,1.3,1.9,1,0,0,3,3,3,3,0,1,3,0,0,0,0,0,0,0,0,0.3,0.9,-0.6,-0.2,15
2030173,0,0.08547008547008547,0.17391304347826086,0.16666666666666666,0.15584415584415584,1.0,2.1,1,3,0,3,1,3,3,1,3,1,0,0,0,0,0,0,0,0,-0.3,0.8,-1.1,-0.2,14
2030175,2,0.1794871794871795,0.05217391304347826,0.038461538461538464,0.16883116883116883,2.1,0.6,3,3,0,0,3,0,1,1,1,3,0,0,0,0,0,0,0,0,1.8,-0.7,1.5,0.7,-16
2030176,0,0.08547008547008547,0.1565217391304348,0.11538461538461539,0.14285714285714285,0.9,1.8,3,1,1,0,3,1,3,0,0,3,0,0,0,0,0,0,0,0,0.1,0.7,-0.9,-0.1,4
2030177,2,0.06837606837606838,0.05217391304347826,0.08974358974358974,0.24675324675324675,1.2,0.6,1,3,1,3,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0.1,-1.3,0.6,0.2,-10
