,id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,home_y_card,home_r_card,away_y_card,away_r_card,home_foulcommit,away_foulcommit,home_shoton,away_shoton,home_shotoff,away_shotoff,home_cross,away_cross,home_corner,away_corner,home_possession,away_possession,HTP,ATP,Result
74,1803,2008/2009,16,2008-12-06 00:00:00,489196,10261,10194,2,2,1.8,3.5,4.75,0,0,1,0,10,16,4,4,4,7,18,25,6,3,49,51,15,18,D
78,1807,2008/2009,16,2008-12-07 00:00:00,489200,8659,8462,1,1,2.62,3.25,2.75,1,0,2,0,11,12,7,2,7,3,11,8,3,5,46,54,22,25,A
73,1802,2008/2009,16,2008-12-07 00:00:00,489195,8668,10252,2,3,2.62,3.25,2.75,2,0,1,0,16,15,7,3,3,0,35,14,8,6,61,39,11,22,D
72,1801,2008/2009,16,2008-12-08 00:00:00,489194,8654,8586,0,2,2.75,3.25,2.62,2,0,0,0,15,15,5,9,9,4,19,25,7,5,53,47,18,15,A
85,1814,2008/2009,17,2008-12-13 00:00:00,489207,8456,8668,0,1,2.0,3.4,3.8,0,0,1,0,12,8,6,3,3,8,9,21,5,7,45,55,25,20,H
81,1810,2008/2009,17,2008-12-13 00:00:00,489203,8472,8659,4,0,2.0,3.4,3.8,1,0,2,0,9,17,7,13,7,4,13,22,1,11,48,52,37,26,D
88,1817,2008/2009,17,2008-12-13 00:00:00,489210,8528,8655,3,0,2.1,3.3,3.6,1,0,1,0,9,15,1,4,6,7,21,28,7,8,4,96,18,22,A
84,1813,2008/2009,17,2008-12-13 00:00:00,489206,8549,9825,1,1,4.5,3.6,1.8,0,0,1,0,8,11,3,10,5,10,12,16,5,10,48,52,19,29,D
82,1811,2008/2009,17,2008-12-13 00:00:00,489204,8586,10260,0,0,4.5,3.5,1.83,1,0,1,0,11,11,5,10,5,5,14,28,4,14,38,62,19,21,D
80,1809,2008/2009,17,2008-12-13 00:00:00,489202,8650,8667,2,2,1.33,5.0,10.0,3,0,3,0,12,8,12,3,12,6,49,12,7,4,70,30,15,12,H
87,1816,2008/2009,17,2008-12-13 00:00:00,489209,10194,9879,0,0,2.5,3.25,2.88,1,0,1,0,16,4,0,7,6,4,20,21,5,6,43,57,18,32,D
83,1812,2008/2009,17,2008-12-13 00:00:00,489205,10252,8559,4,2,1.67,3.6,5.5,0,0,1,0,8,17,4,1,8,8,17,17,10,2,55,45,19,13,H
89,1818,2008/2009,17,2008-12-14 00:00:00,489211,8455,8654,1,1,1.25,5.5,15.0,3,0,2,0,12,19,16,1,8,2,22,11,9,4,57,43,36,18,D
86,1815,2008/2009,17,2008-12-14 00:00:00,489208,8462,10261,0,3,2.05,3.2,3.4,4,0,1,0,14,3,7,2,12,5,19,14,8,5,28,72,23,16,A
97,1826,2008/2009,18,2008-12-20 00:00:00,489219,8559,8462,2,1,2.2,3.25,3.4,1,0,1,0,12,17,8,7,10,4,21,10,6,3,60,40,13,19,H
92,1821,2008/2009,18,2008-12-20 00:00:00,489214,8654,10252,0,1,3.0,3.4,2.37,2,0,1,0,7,9,12,6,6,6,25,21,7,6,59,41,20,23,H
95,1824,2008/2009,18,2008-12-20 00:00:00,489217,8655,10194,3,0,1.83,3.5,4.5,0,0,2,0,13,12,6,4,2,9,12,31,2,6,45,55,24,20,H
99,1828,2008/2009,18,2008-12-20 00:00:00,489221,8667,8472,1,4,2.1,3.25,3.75,4,0,1,0,21,11,8,5,6,8,10,13,6,6,49,51,27,18,A
96,1825,2008/2009,18,2008-12-20 00:00:00,489218,9879,8549,3,0,2.2,3.25,3.5,0,0,2,0,12,8,10,6,6,6,9,14,6,5,53,47,19,31,A
98,1827,2008/2009,18,2008-12-21 00:00:00,489220,8659,8456,2,1,3.25,3.3,2.25,2,0,1,0,5,11,5,9,7,4,24,26,4,7,60,40,30,38,D
91,1820,2008/2009,18,2008-12-21 00:00:00,489213,9825,8650,1,1,2.4,3.25,3.0,4,0,3,0,15,16,3,7,2,5,7,11,2,2,50,50,19,19,H
94,1823,2008/2009,18,2008-12-21 00:00:00,489216,10261,8586,2,1,2.37,3.4,3.0,3,0,2,0,11,9,3,6,3,5,22,24,4,8,45,55,12,18,H
93,1822,2008/2009,18,2008-12-22 00:00:00,489215,8668,8455,0,0,5.0,3.6,1.73,0,0,3,1,16,11,9,7,2,5,25,9,6,5,44,56,25,37,D
109,1838,2008/2009,19,2008-12-26 00:00:00,489232,8455,8659,2,0,1.14,7.5,21.0,1,0,0,0,7,6,14,5,9,5,20,16,7,5,62,38,31,30,D
105,1834,2008/2009,19,2008-12-26 00:00:00,489228,8456,8667,5,1,1.8,3.6,4.5,0,0,4,0,15,14,9,6,10,5,4,16,8,10,56,44,37,12,H
106,1835,2008/2009,19,2008-12-26 00:00:00,489229,8462,8654,1,4,2.2,3.25,3.4,1,0,3,0,12,9,15,6,6,7,37,17,9,5,56,44,39,23,H
101,1830,2008/2009,19,2008-12-26 00:00:00,489224,8472,8655,0,0,2.25,3.25,3.3,0,0,3,0,4,9,9,3,6,7,30,13,4,2,56,44,18,27,H
108,1837,2008/2009,19,2008-12-26 00:00:00,489231,8528,10261,2,1,2.25,3.3,3.25,2,0,3,1,14,11,9,3,6,2,19,7,7,4,50,50,20,26,A
104,1833,2008/2009,19,2008-12-26 00:00:00,489227,8549,8668,0,1,2.5,3.3,2.87,5,0,1,0,26,17,5,4,2,6,13,24,5,8,54,46,23,19,A
102,1831,2008/2009,19,2008-12-26 00:00:00,489225,8586,9879,0,0,1.72,3.6,5.0,0,0,1,0,8,12,9,7,8,5,14,10,4,2,50,50,20,38,A
100,1829,2008/2009,19,2008-12-26 00:00:00,489222,8650,8559,3,0,1.33,4.5,12.0,1,0,3,0,9,11,9,1,11,2,38,7,16,3,67,33,21,16,D
107,1836,2008/2009,19,2008-12-26 00:00:00,489230,10194,10260,0,1,12.0,5.0,1.3,5,0,2,0,13,9,4,8,3,9,15,23,6,9,48,52,19,25,D
103,1832,2008/2009,19,2008-12-26 00:00:00,489226,10252,9825,2,2,2.5,3.3,2.87,4,0,4,0,10,10,7,3,5,3,39,9,6,6,45,55,25,22,H
127,1856,2008/2009,20,2008-12-28 00:00:00,489240,8559,8528,0,1,2.3,3.25,3.4,2,0,3,0,13,15,9,6,7,4,19,19,8,7,44,56,31,23,H
122,1851,2008/2009,20,2008-12-28 00:00:00,489235,8654,10194,2,1,1.72,3.6,5.5,3,0,3,1,11,15,12,4,7,4,28,14,8,4,67,33,16,18,D
125,1854,2008/2009,20,2008-12-28 00:00:00,489238,8655,8456,2,2,2.62,3.3,2.87,2,0,1,0,14,12,7,1,5,10,14,10,4,3,51,49,23,28,A
128,1857,2008/2009,20,2008-12-28 00:00:00,489241,8659,8586,2,0,3.5,3.4,2.2,3,0,2,1,19,12,7,5,6,1,28,20,8,4,53,47,29,22,H
123,1852,2008/2009,20,2008-12-28 00:00:00,489236,8668,8472,3,0,1.8,3.6,5.0,1,0,4,0,9,10,3,6,7,3,14,9,8,2,59,41,26,41,D
121,1850,2008/2009,20,2008-12-28 00:00:00,489234,9825,8462,1,0,1.4,4.5,10.0,0,0,1,0,11,9,6,4,7,1,28,15,11,1,57,43,22,42,A
126,1855,2008/2009,20,2008-12-28 00:00:00,489239,9879,8455,2,2,6.5,3.75,1.61,1,0,2,0,9,7,1,17,3,6,9,21,1,6,41,59,15,20,H
124,1853,2008/2009,20,2008-12-28 00:00:00,489237,10261,8650,1,5,5.0,3.6,1.8,2,0,1,0,6,10,6,11,3,5,13,17,4,8,59,41,22,20,H
120,1849,2008/2009,20,2008-12-29 00:00:00,489233,10260,8549,1,0,1.2,6.5,19.0,2,0,0,0,12,18,12,2,18,6,25,16,8,4,53,47,41,20,H
129,1858,2008/2009,20,2008-12-30 00:00:00,489242,8667,10252,0,1,4.33,3.6,1.91,1,0,2,0,13,8,3,3,4,4,29,16,9,5,43,57,27,35,A
134,1863,2008/2009,21,2009-01-10 00:00:00,489247,8549,8472,1,1,2.25,3.2,3.4,0,0,4,0,11,14,4,4,6,7,4,17,2,7,55,45,32,23,H
133,1862,2008/2009,21,2009-01-10 00:00:00,489246,8668,8667,2,0,1.62,3.75,6.0,2,0,5,0,13,25,2,0,5,5,21,17,5,3,57,43,35,15,H
131,1860,2008/2009,21,2009-01-10 00:00:00,489244,9825,8559,1,0,1.36,4.33,11.0,2,0,2,0,15,17,7,3,6,0,29,5,5,0,64,36,32,27,H
138,1867,2008/2009,21,2009-01-10 00:00:00,489251,10194,8650,0,0,10.0,4.5,1.36,2,0,2,0,11,12,0,5,6,5,26,13,4,5,35,65,20,22,D
132,1861,2008/2009,21,2009-01-10 00:00:00,489245,10252,8659,2,1,1.4,4.33,9.0,1,0,1,0,11,20,14,6,9,3,31,20,10,7,53,47,22,25,D
135,1864,2008/2009,21,2009-01-10 00:00:00,489248,10261,8654,2,2,2.2,3.3,3.4,1,0,0,0,11,18,7,9,11,3,22,6,8,3,54,46,20,45,D
139,1868,2008/2009,21,2009-01-11 00:00:00,489252,8528,8586,1,0,2.5,3.25,2.88,3,0,3,0,11,15,5,4,8,2,23,9,7,4,51,49,44,42,H
130,1859,2008/2009,21,2009-01-11 00:00:00,489243,10260,8455,3,0,2.2,3.2,3.5,3,0,5,0,14,17,6,6,5,4,14,13,6,3,56,44,31,20,H
90,1819,2008/2009,18,2009-01-14 00:00:00,489212,10260,8528,1,0,1.2,6.0,15.0,0,0,3,0,9,10,6,5,5,10,18,22,4,6,57,43,44,31,H
149,1878,2008/2009,22,2009-01-17 00:00:00,489262,8455,10194,2,1,1.2,6.5,15.0,0,0,3,0,8,14,19,1,20,3,36,13,10,4,56,44,18,22,H
144,1873,2008/2009,22,2009-01-17 00:00:00,489257,8456,8528,1,0,2.0,3.4,3.75,1,1,4,0,11,17,2,8,9,12,8,37,2,11,49,51,23,44,A
141,1870,2008/2009,22,2009-01-17 00:00:00,489254,8472,10252,1,2,3.25,3.25,2.25,4,0,2,0,14,15,4,2,2,3,19,22,7,6,50,50,42,20,H
146,1875,2008/2009,22,2009-01-17 00:00:00,489259,8559,10260,0,1,8.0,3.8,1.5,1,0,1,0,12,6,3,13,5,5,16,19,1,8,41,59,27,38,A
145,1874,2008/2009,22,2009-01-17 00:00:00,489258,8655,10261,3,0,2.0,3.4,3.8,2,0,4,0,16,11,3,3,5,6,11,18,2,5,54,46,25,31,H
147,1876,2008/2009,22,2009-01-17 00:00:00,489260,8659,8549,3,0,2.38,3.3,3.0,0,0,2,1,16,4,6,3,4,6,16,12,5,3,41,59,23,41,A
148,1877,2008/2009,22,2009-01-17 00:00:00,489261,8667,9825,1,3,5.5,4.0,1.62,1,0,1,0,9,16,4,5,2,7,20,19,4,4,43,57,18,21,H
142,1871,2008/2009,22,2009-01-18 00:00:00,489255,8586,8462,1,1,1.73,3.6,5.0,0,0,2,0,5,12,15,4,11,6,25,13,8,4,54,46,20,24,D
143,1872,2008/2009,22,2009-01-18 00:00:00,489256,8654,9879,3,1,2.1,3.3,3.6,1,0,3,0,12,18,6,5,6,4,13,13,3,2,59,41,26,26,H
140,1869,2008/2009,22,2009-01-19 00:00:00,489253,8650,8668,1,1,1.62,3.75,6.0,0,0,2,0,20,17,5,5,4,1,12,15,4,4,56,44,46,35,D
154,1883,2008/2009,23,2009-01-27 00:00:00,489267,8462,10252,0,1,3.25,3.4,2.3,3,0,2,0,10,12,8,2,12,7,26,15,17,5,54,46,24,41,A
150,1879,2008/2009,23,2009-01-27 00:00:00,489263,8472,9879,1,0,2.25,3.3,3.5,0,0,0,0,4,10,12,9,4,8,20,11,3,1,53,47,23,26,H
151,1880,2008/2009,23,2009-01-27 00:00:00,489264,8586,10194,3,1,1.61,3.8,6.5,2,0,3,0,18,24,11,1,8,5,22,17,7,4,58,42,20,21,H
153,1882,2008/2009,23,2009-01-27 00:00:00,489266,8659,10260,0,5,10.0,5.0,1.36,5,1,2,0,13,8,4,6,10,6,14,10,5,4,39,61,21,50,A
159,1888,2008/2009,23,2009-01-28 00:00:00,489272,8455,8549,2,0,1.25,6.0,15.0,0,0,2,0,7,20,12,6,12,2,22,9,8,3,61,39,22,23,D
157,1886,2008/2009,23,2009-01-28 00:00:00,489270,8456,10261,2,1,1.75,3.75,5.0,1,0,2,0,8,13,4,0,7,1,19,15,7,0,64,36,45,21,H
155,1884,2008/2009,23,2009-01-28 00:00:00,489268,8528,8650,1,1,5.0,3.5,1.83,1,0,0,0,11,18,2,3,3,6,15,14,2,2,48,52,36,41,D
152,1881,2008/2009,23,2009-01-28 00:00:00,489265,8654,8667,2,0,1.83,3.6,4.75,0,0,1,0,10,14,10,12,15,5,21,26,10,5,56,44,28,23,H
158,1887,2008/2009,23,2009-01-28 00:00:00,489271,8655,8559,2,2,2.0,3.25,4.5,3,0,4,0,11,15,11,1,2,5,35,18,6,4,52,48,29,27,H
156,1885,2008/2009,23,2009-01-28 00:00:00,489269,8668,9825,1,1,3.0,3.3,2.5,2,0,2,0,10,14,4,4,4,3,13,15,7,6,49,51,31,47,D
164,1893,2008/2009,24,2009-01-31 00:00:00,489277,8549,8655,0,0,2.5,3.3,2.87,0,0,4,0,7,19,6,12,2,5,13,31,3,9,51,49,41,29,D
167,1896,2008/2009,24,2009-01-31 00:00:00,489280,8559,8586,3,2,2.75,3.3,2.62,0,0,1,0,10,11,5,8,6,4,14,26,2,8,46,54,44,31,D
168,1897,2008/2009,24,2009-01-31 00:00:00,489281,8667,8659,2,2,2.2,3.2,3.5,2,0,4,0,14,12,10,4,7,8,30,11,8,6,53,47,23,21,H
161,1890,2008/2009,24,2009-01-31 00:00:00,489274,9825,8654,0,0,1.5,4.2,7.0,2,0,2,0,14,13,9,2,11,0,49,5,11,3,55,45,30,24,H
166,1895,2008/2009,24,2009-01-31 00:00:00,489279,9879,8462,3,1,2.0,3.3,4.0,0,0,1,0,10,8,4,7,1,6,8,20,5,8,48,52,27,21,D
169,1898,2008/2009,24,2009-01-31 00:00:00,489282,10194,8456,1,0,3.25,3.3,2.25,1,1,1,0,11,10,3,6,4,9,17,18,7,6,43,57,53,37,H
163,1892,2008/2009,24,2009-01-31 00:00:00,489276,10252,8528,0,0,1.61,3.7,6.0,1,0,1,0,12,11,9,4,9,5,36,7,6,2,50,50,21,23,D
160,1889,2008/2009,24,2009-01-31 00:00:00,489273,10260,8668,1,0,1.36,4.5,10.0,0,0,0,0,15,16,11,5,7,3,17,13,6,2,52,48,21,28,H
162,1891,2008/2009,24,2009-02-01 00:00:00,489275,8650,8455,2,0,2.5,3.1,3.1,4,0,3,1,25,16,14,4,8,3,35,3,12,1,54,46,48,48,H
165,1894,2008/2009,24,2009-02-01 00:00:00,489278,10261,8472,1,1,2.6,3.2,2.8,2,0,4,0,14,20,14,10,7,8,35,12,4,3,51,49,23,26,D
179,1908,2008/2009,25,2009-02-07 00:00:00,489292,8455,8667,0,0,1.2,6.0,19.0,1,0,2,0,13,22,12,3,9,9,25,8,13,3,59,41,23,47,A
174,1903,2008/2009,25,2009-02-07 00:00:00,489287,8456,8549,1,0,1.61,3.75,6.0,0,0,1,0,7,12,14,5,9,4,21,14,12,3,61,39,48,27,D
177,1906,2008/2009,25,2009-02-07 00:00:00,489290,8462,8650,2,3,5.0,3.3,1.8,1,0,0,0,12,13,4,4,2,5,12,20,2,4,50,50,37,24,H
170,1899,2008/2009,25,2009-02-07 00:00:00,489283,8472,10194,2,0,1.83,3.5,4.5,2,0,1,1,4,11,6,2,6,3,29,17,2,3,60,40,31,22,H
178,1907,2008/2009,25,2009-02-07 00:00:00,489291,8528,9879,0,0,2.0,3.4,3.8,1,0,2,0,8,11,4,3,7,9,24,19,4,8,54,46,24,51,A
175,1904,2008/2009,25,2009-02-07 00:00:00,489288,8655,10252,0,2,2.87,3.3,2.5,2,0,0,0,9,9,11,5,6,8,21,23,4,13,50,50,27,24,H
176,1905,2008/2009,25,2009-02-07 00:00:00,489289,8659,10261,2,3,2.25,3.3,3.25,2,0,2,0,7,11,4,6,6,5,32,18,3,4,49,51,22,24,A
173,1902,2008/2009,25,2009-02-07 00:00:00,489286,8668,8559,3,0,1.72,3.4,5.5,1,0,1,0,10,18,8,5,12,3,27,16,8,4,68,32,33,30,D
171,1900,2008/2009,25,2009-02-08 00:00:00,489284,8586,9825,0,0,3.0,3.3,2.4,1,0,3,0,14,15,7,1,10,3,15,8,6,4,51,49,24,43,D
172,1901,2008/2009,25,2009-02-08 00:00:00,489285,8654,10260,0,1,6.5,3.75,1.57,1,0,1,0,15,9,5,8,8,8,25,32,5,11,47,53,33,56,A
137,1866,2008/2009,21,2009-02-14 00:00:00,489250,8462,8456,2,0,2.87,3.25,2.5,1,0,3,0,12,9,6,8,8,3,27,11,8,2,55,45,24,31,H
220,1949,2008/2009,3,2009-02-18 00:00:00,489062,10260,9879,3,0,1.25,5.5,13.0,1,0,1,0,8,15,8,1,10,5,22,11,11,2,55,45,56,30,H
184,1913,2008/2009,26,2009-02-21 00:00:00,489297,8549,8528,0,0,2.4,3.25,3.0,2,0,4,0,6,15,3,8,4,8,13,10,5,1,53,47,43,27,D
187,1916,2008/2009,26,2009-02-21 00:00:00,489300,8559,8654,2,1,2.3,3.3,3.1,0,0,2,0,19,14,6,9,4,8,17,35,4,13,46,54,51,49,A
181,1910,2008/2009,26,2009-02-21 00:00:00,489294,9825,8472,0,0,1.4,4.33,9.0,2,0,2,0,7,12,8,2,9,1,35,9,8,3,64,36,27,33,H
189,1918,2008/2009,26,2009-02-21 00:00:00,489302,10194,8462,2,2,2.5,3.25,2.87,1,0,3,0,7,11,2,3,3,3,23,26,2,3,54,46,59,23,H
183,1912,2008/2009,26,2009-02-21 00:00:00,489296,10252,8455,0,1,3.3,3.3,2.25,1,0,3,0,10,12,6,9,8,9,28,19,6,11,42,58,22,34,D
180,1909,2008/2009,26,2009-02-21 00:00:00,489293,10260,8655,2,1,1.25,5.5,13.0,2,0,2,0,9,20,5,6,9,8,16,24,4,6,58,42,24,27,D
182,1911,2008/2009,26,2009-02-22 00:00:00,489295,8650,8456,1,1,1.57,3.75,7.0,1,0,2,0,11,13,7,4,13,4,28,9,6,4,52,48,33,22,H
186,1915,2008/2009,26,2009-02-22 00:00:00,489299,9879,8659,2,0,1.8,3.5,4.75,0,0,1,0,12,9,10,7,12,4,18,17,12,4,54,46,54,31,D
185,1914,2008/2009,26,2009-02-22 00:00:00,489298,10261,8668,0,0,2.87,3.25,2.5,0,1,1,0,16,16,1,7,4,10,15,32,0,6,47,53,27,40,D
188,1917,2008/2009,26,2009-02-23 00:00:00,489301,8667,8586,1,2,3.0,3.3,2.37,2,0,1,0,16,9,3,6,10,4,32,19,11,13,47,53,29,25,A
199,1928,2008/2009,27,2009-02-28 00:00:00,489312,8455,8528,2,1,1.28,5.0,13.0,3,0,2,0,14,15,12,6,4,6,33,19,12,8,57,43,44,33,D
196,1925,2008/2009,27,2009-02-28 00:00:00,489309,8549,8650,2,0,5.5,3.5,1.72,2,0,0,0,4,7,3,9,2,13,11,21,2,9,56,44,52,35,H
195,1924,2008/2009,27,2009-02-28 00:00:00,489308,8668,8659,2,0,1.5,4.0,7.5,1,0,1,0,9,18,6,10,4,11,22,21,3,6,55,45,41,22,H
191,1920,2008/2009,27,2009-02-28 00:00:00,489304,9825,9879,0,0,1.4,4.33,9.0,0,0,0,0,6,14,6,4,13,10,37,21,11,6,55,45,23,55,H
197,1926,2008/2009,27,2009-03-01 00:00:00,489310,8559,10261,1,0,2.0,3.3,4.0,2,0,3,0,14,10,5,12,3,10,14,25,1,10,52,48,51,25,D
193,1922,2008/2009,27,2009-03-01 00:00:00,489306,8654,8456,1,0,2.5,3.25,2.87,2,0,2,0,16,18,10,5,2,7,20,20,4,7,50,50,30,28,H
198,1927,2008/2009,27,2009-03-01 00:00:00,489311,8667,8655,1,2,2.87,3.25,2.5,2,1,4,0,13,22,4,5,5,4,20,15,6,4,49,51,29,26,A
194,1923,2008/2009,27,2009-03-01 00:00:00,489307,10252,10194,2,2,1.4,4.0,10.0,1,0,1,0,7,11,5,0,6,7,29,17,6,6,61,39,33,32,H
202,1931,2008/2009,28,2009-03-03 00:00:00,489315,8462,8455,0,1,6.5,3.75,1.57,0,0,0,0,7,16,6,10,6,10,13,22,6,5,50,50,55,31,H
205,1934,2008/2009,28,2009-03-03 00:00:00,489318,8650,8472,2,0,1.4,4.33,9.5,1,0,1,0,9,6,11,2,10,4,36,8,7,2,58,42,28,52,A
201,1930,2008/2009,28,2009-03-03 00:00:00,489314,8659,9825,1,3,6.5,3.75,1.57,4,0,0,0,20,15,6,4,5,9,16,17,3,4,40,60,22,45,A
207,1936,2008/2009,28,2009-03-04 00:00:00,489320,8456,10252,2,0,2.5,3.3,2.87,1,0,2,0,7,10,6,5,6,3,14,21,6,5,51,49,27,44,D
204,1933,2008/2009,28,2009-03-04 00:00:00,489317,8528,8654,0,1,2.2,3.3,3.4,2,1,6,0,9,10,8,2,11,4,27,1,8,1,56,44,34,29,A
200,1929,2008/2009,28,2009-03-04 00:00:00,489313,8586,8549,4,0,1.83,3.5,4.5,0,0,1,0,7,6,4,4,6,10,13,15,4,8,53,47,32,52,H
208,1937,2008/2009,28,2009-03-04 00:00:00,489321,8655,8668,0,0,2.5,3.25,2.9,1,0,0,0,12,15,4,5,7,4,14,15,2,4,50,50,28,65,A
209,1938,2008/2009,28,2009-03-04 00:00:00,489322,9879,8667,0,1,1.66,3.6,5.75,3,0,1,0,12,16,10,2,8,10,38,18,13,5,49,51,26,33,H
203,1932,2008/2009,28,2009-03-04 00:00:00,489316,10194,8559,2,0,2.5,3.25,2.9,2,0,1,0,17,15,3,9,6,9,36,30,6,7,54,46,31,26,H
206,1935,2008/2009,28,2009-03-04 00:00:00,489319,10261,10260,1,2,7.5,4.0,1.5,2,0,2,0,12,11,5,7,4,5,13,19,3,10,37,63,35,36,A
192,1921,2008/2009,27,2009-03-07 00:00:00,489305,8472,8586,1,1,2.87,3.3,2.5,3,0,2,0,18,11,4,8,6,5,17,14,4,1,54,46,31,31,D
136,1865,2008/2009,21,2009-03-11 00:00:00,489249,9879,8655,1,2,2.25,3.2,3.4,1,0,1,0,13,7,8,7,4,9,16,24,9,8,49,51,34,27,A
212,1941,2008/2009,29,2009-03-14 00:00:00,489325,8472,8528,1,2,2.2,3.2,3.5,0,0,1,0,9,10,5,3,3,5,12,11,6,2,52,48,46,27,H
216,1945,2008/2009,29,2009-03-14 00:00:00,489329,8549,8462,1,1,2.2,3.2,3.5,2,0,3,0,12,12,8,3,11,6,44,14,12,4,49,51,33,34,A
217,1946,2008/2009,29,2009-03-14 00:00:00,489330,8559,9879,1,3,2.1,3.25,3.75,0,0,0,0,11,8,5,4,5,7,22,26,4,5,46,54,45,29,H
218,1947,2008/2009,29,2009-03-14 00:00:00,489331,8667,10261,1,1,2.62,3.25,2.75,3,0,3,0,19,15,1,4,7,7,15,19,3,3,49,51,32,28,D
215,1944,2008/2009,29,2009-03-14 00:00:00,489328,8668,10194,3,1,1.5,4.0,7.5,0,0,1,0,7,12,9,2,6,7,22,23,5,8,53,47,65,58,A
211,1940,2008/2009,29,2009-03-14 00:00:00,489324,9825,8655,4,0,1.44,4.33,8.0,0,0,4,0,10,16,9,4,6,3,24,15,7,4,57,43,26,29,D
210,1939,2008/2009,29,2009-03-14 00:00:00,489323,10260,8650,1,4,1.91,3.3,4.5,2,1,3,0,12,16,8,3,8,2,23,10,10,3,61,39,32,35,A
219,1948,2008/2009,29,2009-03-15 00:00:00,489332,8455,8456,1,0,1.4,4.5,9.0,0,0,2,0,7,10,5,3,12,4,19,14,5,2,53,47,52,32,A
214,1943,2008/2009,29,2009-03-15 00:00:00,489327,10252,8586,1,2,2.0,3.3,4.0,1,0,3,0,13,8,5,9,7,1,31,12,9,5,47,53,58,35,H
213,1942,2008/2009,29,2009-03-16 00:00:00,489326,8654,8659,0,0,1.67,3.6,5.75,1,0,1,0,11,12,4,3,6,5,9,15,3,4,53,47,39,22,D
237,1966,2008/2009,30,2009-03-21 00:00:00,489340,8462,8668,2,1,2.75,3.2,2.62,2,0,1,0,19,9,9,3,6,4,24,24,7,4,44,56,30,39,D
231,1960,2008/2009,30,2009-03-21 00:00:00,489334,8586,8455,1,0,4.5,3.5,1.83,2,0,2,0,14,8,6,11,4,8,15,14,8,7,50,50,37,65,H
234,1963,2008/2009,30,2009-03-21 00:00:00,489337,8655,8654,1,1,1.9,3.4,4.33,2,0,1,0,14,9,12,1,6,4,43,3,7,1,56,44,29,52,A
236,1965,2008/2009,30,2009-03-21 00:00:00,489339,8659,8559,1,1,2.4,3.3,3.0,2,0,1,0,11,12,2,9,10,5,34,21,8,4,50,50,32,48,H
235,1964,2008/2009,30,2009-03-21 00:00:00,489338,9879,10260,2,0,8.0,4.2,1.44,2,0,5,1,13,12,11,13,9,6,16,13,3,4,54,46,29,27,H
238,1967,2008/2009,30,2009-03-21 00:00:00,489341,10194,8549,1,0,2.25,3.3,3.3,4,0,1,0,18,13,2,6,6,11,23,17,5,4,48,52,35,61,H
232,1961,2008/2009,30,2009-03-21 00:00:00,489335,10261,9825,1,3,5.0,3.6,1.72,0,0,1,0,11,11,4,10,4,5,27,26,7,4,41,59,23,33,D
233,1962,2008/2009,30,2009-03-22 00:00:00,489336,8456,8472,1,0,1.66,3.6,5.5,3,0,5,1,15,13,10,4,9,3,15,18,7,8,61,39,61,52,H
239,1968,2008/2009,30,2009-03-22 00:00:00,489342,8528,8667,1,0,1.72,3.6,5.0,1,0,3,0,14,14,6,3,10,8,21,18,4,4,47,53,35,32,H
230,1959,2008/2009,30,2009-03-22 00:00:00,489333,8650,10252,5,0,1.44,4.2,8.0,1,0,3,1,9,12,4,4,6,3,11,19,4,6,57,43,38,33,H
247,1976,2008/2009,31,2009-04-04 00:00:00,489350,8559,8549,4,1,2.1,3.3,3.6,2,0,1,0,18,14,7,4,5,14,17,20,6,3,45,55,52,35,H
242,1971,2008/2009,31,2009-04-04 00:00:00,489345,8654,8472,2,0,2.1,3.2,3.75,1,0,1,0,10,8,7,8,6,5,11,21,10,8,52,48,31,38,H
245,1974,2008/2009,31,2009-04-04 00:00:00,489348,8655,8586,2,1,2.62,3.25,2.75,1,0,2,0,14,11,5,4,5,5,20,16,5,7,49,51,34,27,H
248,1977,2008/2009,31,2009-04-04 00:00:00,489351,8659,10194,0,2,2.2,3.25,3.4,2,0,1,0,9,9,12,5,6,3,20,7,6,3,61,39,40,64,A
249,1978,2008/2009,31,2009-04-04 00:00:00,489352,8667,8462,0,0,2.62,3.25,2.75,0,0,3,0,14,14,1,1,8,6,17,16,1,4,58,42,33,33,D
241,1970,2008/2009,31,2009-04-04 00:00:00,489344,9825,8456,2,0,1.53,3.75,7.5,1,0,3,0,10,10,7,4,10,6,16,3,7,2,58,42,29,61,A
246,1975,2008/2009,31,2009-04-04 00:00:00,489349,9879,8650,0,1,6.0,3.75,1.61,2,0,2,0,9,10,2,9,3,9,8,25,3,5,48,52,24,32,A
244,1973,2008/2009,31,2009-04-04 00:00:00,489347,10261,8455,0,2,5.0,3.6,1.72,0,0,2,0,7,19,6,10,2,5,17,14,4,6,48,52,41,32,H
243,1972,2008/2009,31,2009-04-05 00:00:00,489346,8668,8528,4,0,1.72,3.4,5.5,0,0,3,0,16,14,7,10,4,7,5,17,1,4,57,43,48,41,H
240,1969,2008/2009,31,2009-04-05 00:00:00,489343,10260,10252,3,2,1.4,4.33,9.0,1,0,2,0,12,18,6,4,7,3,29,18,8,4,53,47,68,52,H
259,1988,2008/2009,32,2009-04-11 00:00:00,489362,8455,8559,4,3,1.25,5.5,15.0,0,0,0,0,11,17,10,4,11,9,9,11,8,5,60,40,61,34,H
